run_id,iteration,timestamp,objective_total,backend,progress_schema_version,objective_terms.infidelity,objective_terms.leakage,objective_terms.time_reg,objective_terms.grid_penalty,objective_terms.constraint_penalty,metrics.fidelity_subspace,metrics.leakage_avg,metrics.leakage_worst,best_so_far.objective_total,best_so_far.iteration,params_summary.max_amp,params_summary.max_detuning,params_summary.times.SQR,solver_stats.n_steps,solver_stats.dt,solver_stats.solver_time_sec
phase2_mixed_angles_T0075ns_sigma0p15_start00,0,1772791560.6353517,0.947135849640605,pulse,1,0.8765908881542903,0.07054496148631478,0.0,0.0,0.0,0.12340911184570964,0.7054496148631478,0.7054496148631478,0.947135849640605,0,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,1,1772791560.6416054,0.9556216531103406,pulse,1,0.8810143011076406,0.07460733807067751,1.3932022500210316e-08,0.0,0.0,0.11898569889235944,0.7460733807067751,0.7460733807067751,0.947135849640605,0,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,2,1772791560.6462662,0.9371614740649993,pulse,1,0.8709394091719105,0.06622205096106623,1.393202250021029e-08,0.0,0.0,0.12906059082808954,0.6622205096106623,0.6622205096106623,0.9371614740649993,2,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,3,1772791560.65087,0.9228172850328175,pulse,1,0.8622774494928949,0.06053976587981008,6.966011250105149e-08,0.0,0.0,0.13772255050710516,0.6053976587981008,0.6053976587981008,0.9228172850328175,3,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,4,1772791560.6555438,0.9128638748230342,pulse,1,0.8560115376433948,0.056852211791436985,1.253882025018927e-07,0.0,0.0,0.14398846235660523,0.5685221179143698,0.5685221179143698,0.9128638748230342,4,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,5,1772791560.66016,0.9063066201650108,pulse,1,0.8517964343160742,0.0545100178882616,1.6796067500630906e-07,0.0,0.0,0.14820356568392581,0.545100178882616,0.545100178882616,0.9063066201650108,5,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,6,1772791560.6647978,0.9021016587491733,pulse,1,0.8490621555530378,0.05303930581860548,1.9737753001430064e-07,0.0,0.0,0.15093784444696226,0.5303930581860548,0.5303930581860548,0.9021016587491733,6,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,7,1772791560.671125,0.8994449115336904,pulse,1,0.8473228746168078,0.05212182017249516,2.167443875410092e-07,0.0,0.0,0.1526771253831922,0.5212182017249516,0.5212182017249516,0.8994449115336904,7,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,8,1772791560.6780334,0.8977816352524569,pulse,1,0.8462299337925441,0.051551472293045235,2.2916686760157667e-07,0.0,0.0,0.15377006620745592,0.5155147229304523,0.5155147229304523,0.8977816352524569,8,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,9,1772791560.6837385,0.8967452632739726,pulse,1,0.8455471787883659,0.051197847468153916,2.370174527752874e-07,0.0,0.0,0.15445282121163412,0.5119784746815391,0.5119784746815391,0.8967452632739726,9,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,10,1772791560.6883993,0.8961012500675097,pulse,1,0.8451222142678981,0.050978793864123365,2.419354882055686e-07,0.0,0.0,0.15487778573210187,0.5097879386412336,0.5097879386412336,0.8961012500675097,10,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,11,1772791560.6930294,0.8957021456924757,pulse,1,0.8448587025033064,0.050843198188917506,2.45000251871702e-07,0.0,0.0,0.1551412974966936,0.508431981889175,0.508431981889175,0.8957021456924757,11,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,12,1772791560.697697,0.8954551537340426,pulse,1,0.844695502420671,0.05075940440934662,2.469040248605366e-07,0.0,0.0,0.15530449757932902,0.5075940440934662,0.5075940440934662,0.8954551537340426,12,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,13,1772791560.7039347,0.8953022854598109,pulse,1,0.8445944635788377,0.0507075737966679,2.4808430528919233e-07,0.0,0.0,0.15540553642116225,0.5070757379666789,0.5070757379666789,0.8953022854598109,13,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,14,1772791560.7085917,0.8952079220243868,pulse,1,0.8445321426560052,0.050675530553215775,2.488151658787551e-07,0.0,0.0,0.15546785734399482,0.5067553055321578,0.5067553055321578,0.8952079220243868,14,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,15,1772791560.7131755,0.8951493528056177,pulse,1,0.8444933940645271,0.050655709473690615,2.4926740005464247e-07,0.0,0.0,0.15550660593547297,0.5065570947369061,0.5065570947369061,0.8951493528056177,15,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,16,1772791560.7179172,0.8951131676592365,pulse,1,0.8444694722102131,0.05064344590192199,2.495471014493175e-07,0.0,0.0,0.15553052778978688,0.5064344590192199,0.5064344590192199,0.8951131676592365,16,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,17,1772791560.7225983,0.8950908318605959,pulse,1,0.8444547044885853,0.05063587765196578,2.497200448367345e-07,0.0,0.0,0.15554529551141472,0.5063587765196578,0.5063587765196578,0.8950908318605959,17,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,18,1772791560.7288327,0.8950770238103578,pulse,1,0.8444455708064622,0.05063120317693594,2.4982695968160677e-07,0.0,0.0,0.15555442919353785,0.5063120317693593,0.5063120317693593,0.8950770238103578,18,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,19,1772791560.7336946,0.8950687246045631,pulse,1,0.8444401603476017,0.05062831436391329,2.498930481307894e-07,0.0,0.0,0.15555983965239834,0.5062831436391328,0.5062831436391328,0.8950687246045631,19,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,20,1772791560.738329,0.8950634480696252,pulse,1,0.8444366691470422,0.05062652898868572,2.4993389740877843e-07,0.0,0.0,0.15556333085295782,0.5062652898868572,0.5062652898868572,0.8950634480696252,20,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_mixed_angles_T0075ns_sigma0p15_start00,21,1772791560.7429552,1.0157936254060609,pulse,1,0.9203383747915461,0.09545445066641506,7.99948099745385e-07,0.0,0.0,0.07966162520845389,0.9545445066641506,0.9545445066641506,0.8950634480696252,20,111504313.6216847,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
