run_id,iteration,timestamp,objective_total,backend,progress_schema_version,objective_terms.infidelity,objective_terms.leakage,objective_terms.time_reg,objective_terms.grid_penalty,objective_terms.constraint_penalty,metrics.fidelity_subspace,metrics.leakage_avg,metrics.leakage_worst,best_so_far.objective_total,best_so_far.iteration,params_summary.max_amp,params_summary.max_detuning,params_summary.times.SQR,solver_stats.n_steps,solver_stats.dt,solver_stats.solver_time_sec
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,0,1772791236.2466443,0.161053077936745,pulse,1,0.16057668230360045,0.00047639563314456104,0.0,0.0,0.0,0.8394233176963996,0.00476395633144561,0.00476395633144561,0.161053077936745,0,16725217.527612945,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,1,1772791236.2576704,0.15382871047562216,pulse,1,0.15338088042117215,0.0004478161224275058,1.3932022500210316e-08,0.0,0.0,0.8466191195788279,0.004478161224275058,0.004478161224275058,0.15382871047562216,1,16354402.815682376,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,2,1772791236.268467,0.16927245239076896,pulse,1,0.16876699186679933,0.0005054465919471159,1.393202250021029e-08,0.0,0.0,0.8312330081332007,0.005054465919471158,0.005054465919471158,0.15382871047562216,1,17096032.239543516,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,3,1772791236.280925,0.1462748988631668,pulse,1,0.1458614119305952,0.00041341727245908314,6.966011250105151e-08,0.0,0.0,0.8541385880694048,0.004134172724590831,0.004134172724590831,0.1462748988631668,3,15896050.62467919,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,4,1772791236.2918038,0.1423644791701777,pulse,1,0.14197170488689848,0.0003926488950766983,1.2538820250189273e-07,0.0,0.0,0.8580282951131015,0.003926488950766983,0.003926488950766983,0.1423644791701777,4,15612773.391821235,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,5,1772791236.3058147,0.14023561721509042,pulse,1,0.13985538326418345,0.00038006599023195585,1.6796067500630911e-07,0.0,0.0,0.8601446167358165,0.003800659902319558,0.003800659902319558,0.14023561721509042,5,15437698.433676003,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,6,1772791236.3167279,0.13902925297153548,pulse,1,0.1386567373279899,0.00037231826601558137,1.9737753001430064e-07,0.0,0.0,0.8613432626720101,0.0037231826601558135,0.0037231826601558135,0.13902925297153548,6,15329496.158963282,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,7,1772791236.3274863,0.13832551256034106,pulse,1,0.13795772452263,0.0003675712933235262,2.167443875410092e-07,0.0,0.0,0.86204227547737,0.003675712933235262,0.003675712933235262,0.13832551256034106,7,15262623.475530768,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,8,1772791236.338367,0.13790628229336532,pulse,1,0.13754138523801562,0.0003646678884820943,2.2916686760157667e-07,0.0,0.0,0.8624586147619844,0.003646678884820943,0.003646678884820943,0.13790628229336532,8,15221293.884250563,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,9,1772791236.3507433,0.13765324812939522,pulse,1,0.1372901204761422,0.0003628906358002578,2.370174527752874e-07,0.0,0.0,0.8627098795238578,0.003628906358002578,0.003628906358002578,0.13765324812939522,9,15195750.792098254,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,10,1772791236.3615015,0.1374991605931746,pulse,1,0.13713713537813077,0.00036178327955562405,2.419354882055686e-07,0.0,0.0,0.8628628646218692,0.0036178327955562403,0.0036178327955562403,0.1374991605931746,10,15179964.292970357,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,11,1772791236.3723004,0.13740486410104769,pulse,1,0.13704351450664776,0.00036110459414805384,2.45000251871702e-07,0.0,0.0,0.8629564854933522,0.0036110459414805383,0.0036110459414805383,0.13740486410104769,11,15170207.699945945,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,12,1772791236.3846319,0.1373469711328532,pulse,1,0.13698605246584183,0.0003606717629865175,2.469040248605366e-07,0.0,0.0,0.8630139475341582,0.003606717629865175,0.003606717629865175,0.1373469711328532,12,15164177.79384246,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,13,1772791236.3954344,0.13731121299242735,pulse,1,0.13695054992856548,0.0003604149795565846,2.4808430528919233e-07,0.0,0.0,0.8630494500714345,0.003604149795565846,0.003604149795565846,0.13731121299242735,13,15160451.106921535,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,14,1772791236.4078898,0.13728920880277468,pulse,1,0.1369287260741734,0.00036023391343540094,2.488151658787551e-07,0.0,0.0,0.8630712739258266,0.0036023391343540092,0.0036023391343540092,0.13728920880277468,14,15158147.887738973,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,15,1772791236.419318,0.13727543526774302,pulse,1,0.13691506210758608,0.0003601238927568731,2.4926740005464247e-07,0.0,0.0,0.8630849378924139,0.0036012389275687307,0.0036012389275687307,0.13727543526774302,15,15156724.420000609,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,16,1772791236.4312046,0.13726717394647608,pulse,1,0.13690687526921863,0.0003600491301560106,2.495471014493175e-07,0.0,0.0,0.8630931247307814,0.003600491301560106,0.003600491301560106,0.13726717394647608,16,15155844.668556413,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,17,1772791236.443662,0.1372620297141987,pulse,1,0.1369017450652097,0.00036003492894417935,2.497200448367345e-07,0.0,0.0,0.8630982549347903,0.0036003492894417935,0.0036003492894417935,0.1372620297141987,17,15155300.952262247,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,18,1772791236.4560983,0.1372588705731534,pulse,1,0.1368986035403258,0.00036001720586791345,2.4982695968160677e-07,0.0,0.0,0.8631013964596742,0.003600172058679134,0.003600172058679134,0.1372588705731534,18,15154964.917112214,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,19,1772791236.4688635,0.13725690224920156,pulse,1,0.13689663763976434,0.00036001471638907575,2.498930481307894e-07,0.0,0.0,0.8631033623602357,0.003600147163890757,0.003600147163890757,0.13725690224920156,19,15154757.23596808,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,20,1772791236.4812918,0.1372556666453043,pulse,1,0.13689541017863738,0.0003600065327695109,2.4993389740877843e-07,0.0,0.0,0.8631045898213626,0.003600065327695109,0.003600065327695109,0.1372556666453043,20,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,21,1772791236.493701,0.28606658668183554,pulse,1,0.2857057884503873,0.0003599982833484696,7.99948099745385e-07,0.0,0.0,0.7142942115496127,0.003599982833484696,0.003599982833484696,0.1372556666453043,20,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,22,1772791236.5045202,0.2860665626245897,pulse,1,0.28570578635603416,0.00035997632045577403,7.999480997453844e-07,0.0,0.0,0.7142942136439658,0.0035997632045577403,0.0035997632045577403,0.1372556666453043,20,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,23,1772791236.515462,0.4608988777416325,pulse,1,0.4605358906451854,0.0003599870915380097,3.0000049090918086e-06,0.0,0.0,0.5394641093548146,0.0035998709153800966,0.0035998709153800966,0.1372556666453043,20,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,24,1772791236.527854,0.1372556849333906,pulse,1,0.13689542827935464,0.0003600067201385555,2.4993389740878886e-07,0.0,0.0,0.8631045717206454,0.0036000672013855547,0.0036000672013855547,0.1372556666453043,20,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,25,1772791236.5393252,0.13725566413465587,pulse,1,0.13689540757287144,0.0003600066278859185,2.4993389851309663e-07,0.0,0.0,0.8631045924271286,0.0036000662788591847,0.0036000662788591847,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,26,1772791236.5500982,0.13725607908063242,pulse,1,0.13689582244867204,0.00036000669668629173,2.49935274075325e-07,0.0,0.0,0.863104177551328,0.003600066966862917,0.003600066966862917,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,27,1772791236.5610228,0.1372557524416752,pulse,1,0.13689549612127672,0.00036000638628138135,2.499341170924639e-07,0.0,0.0,0.8631045038787233,0.003600063862813813,0.003600063862813813,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,28,1772791236.5734909,0.13725571870774733,pulse,1,0.13689546552370557,0.00036000325010691783,2.4993393484073896e-07,0.0,0.0,0.8631045344762944,0.0036000325010691783,0.0036000325010691783,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,29,1772791236.5859418,0.13725569808485316,pulse,1,0.13689544142298404,0.00036000672796542807,2.499339036778484e-07,0.0,0.0,0.863104558577016,0.0036000672796542804,0.0036000672796542804,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,30,1772791236.5968401,0.3499725251403096,pulse,1,0.34932498920072286,0.0006384857784508522,9.05016113589881e-06,0.0,0.0,0.6506750107992771,0.006384857784508521,0.006384857784508521,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,31,1772791236.6078088,0.25428118568376223,pulse,1,0.2541355060407693,0.00013662948185703556,9.050161135898783e-06,0.0,0.0,0.7458644939592307,0.0013662948185703557,0.0013662948185703557,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,32,1772791236.6203003,0.388540332327274,pulse,1,0.388479897765139,1.6183492049500934e-05,4.425107008544157e-05,0.0,0.0,0.611520102234861,0.00016183492049500934,0.00016183492049500934,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,33,1772791236.6312308,0.16079434774482554,pulse,1,0.16055408727264342,0.00023785613104025896,2.4043411418601883e-06,0.0,0.0,0.8394459127273566,0.0023785613104025894,0.0023785613104025894,0.13725566413465587,25,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,34,1772791236.6435785,0.13462028624092534,pulse,1,0.13429973985363086,0.00032008897301988103,4.574142746054474e-07,0.0,0.0,0.8657002601463691,0.00320088973019881,0.00320088973019881,0.13462028624092534,34,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
phase1_selective_flip_n0_T0500ns_sigma0p15_start00,35,1772791236.6560287,0.13619286162073013,pulse,1,0.1358391118430683,0.0003534945484766677,2.552291851794765e-07,0.0,0.0,0.8641608881569317,0.003534945484766677,0.003534945484766677,0.13462028624092534,34,15154628.881962184,35688492.54478005,5.000000000000001e-07,252,2e-09,0.0
