run_id,iteration,timestamp,objective_total,backend,progress_schema_version,objective_terms.infidelity,objective_terms.leakage,objective_terms.time_reg,objective_terms.grid_penalty,objective_terms.constraint_penalty,metrics.fidelity_subspace,metrics.leakage_avg,metrics.leakage_worst,best_so_far.objective_total,best_so_far.iteration,params_summary.max_amp,params_summary.max_detuning,params_summary.times.SQR,solver_stats.n_steps,solver_stats.dt,solver_stats.solver_time_sec
phase2_seeded_random_T0075ns_sigma0p15_start00,0,1772791780.2746143,0.9923567007511296,pulse,1,0.9348812543240003,0.05747544642712931,0.0,0.0,0.0,0.06511874567599969,0.5747544642712931,0.5747544642712931,0.9923567007511296,0,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,1,1772791780.2807827,0.9781161109607701,pulse,1,0.9257848082869963,0.0523312887417513,1.3932022500210316e-08,0.0,0.0,0.07421519171300374,0.523312887417513,0.523312887417513,0.9781161109607701,1,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,2,1772791780.28587,1.0049230043988002,pulse,1,0.9425284872996279,0.06239450316714987,1.393202250021029e-08,0.0,0.0,0.05747151270037208,0.6239450316714986,0.6239450316714986,0.9781161109607701,1,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,3,1772791780.29146,0.9582759363722052,pulse,1,0.9125853794879569,0.045690487224135816,6.966011250105151e-08,0.0,0.0,0.08741462051204311,0.4569048722413581,0.4569048722413581,0.9582759363722052,3,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,4,1772791780.2960498,0.9448222835228377,pulse,1,0.9033762509510571,0.04144590718357811,1.2538820250189273e-07,0.0,0.0,0.09662374904894293,0.41445907183578107,0.41445907183578107,0.9448222835228377,4,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,5,1772791780.3007119,0.9360680196746282,pulse,1,0.8972936723412017,0.03877417937275137,1.6796067500630911e-07,0.0,0.0,0.10270632765879834,0.38774179372751366,0.38774179372751366,0.9360680196746282,5,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,6,1772791780.3054569,0.9304938029264854,pulse,1,0.8933878526082687,0.03710575294068671,1.9737753001430064e-07,0.0,0.0,0.10661214739173135,0.3710575294068671,0.3710575294068671,0.9304938029264854,6,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,7,1772791780.3101032,0.9269872309344787,pulse,1,0.8909187014517801,0.036068312738311,2.167443875410092e-07,0.0,0.0,0.10908129854821985,0.36068312738311,0.36068312738311,0.9269872309344787,7,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,8,1772791780.3162556,0.9247968343131716,pulse,1,0.8893717582296636,0.035424846916640405,2.2916686760157667e-07,0.0,0.0,0.11062824177033635,0.354248469166404,0.354248469166404,0.9247968343131716,8,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,9,1772791780.320974,0.9234340820666008,pulse,1,0.8884076454623321,0.03502619958681597,2.370174527752874e-07,0.0,0.0,0.11159235453766794,0.3502619958681597,0.3502619958681597,0.9234340820666008,9,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
phase2_seeded_random_T0075ns_sigma0p15_start00,10,1772791780.327174,0.9225887059741769,pulse,1,0.8878088603870168,0.034779603651671834,2.419354882055686e-07,0.0,0.0,0.11219113961298322,0.3477960365167183,0.3477960365167183,0.9225887059741769,10,90434280.25786856,35688492.54478005,7.500000000000001e-08,39,2e-09,0.0
