run_id,iteration,timestamp,objective_total,backend,progress_schema_version,objective_terms.infidelity,objective_terms.leakage,objective_terms.time_reg,objective_terms.grid_penalty,objective_terms.constraint_penalty,metrics.fidelity_subspace,metrics.leakage_avg,metrics.leakage_worst,best_so_far.objective_total,best_so_far.iteration,params_summary.max_amp,params_summary.max_detuning,params_summary.times.SQR,solver_stats.n_steps,solver_stats.dt,solver_stats.solver_time_sec
phase2_mixed_angles_T0100ns_sigma0p15_start00,0,1772791088.6445568,0.9621540021915702,pulse,1,0.8881716142930896,0.07398238789848065,0.0,0.0,0.0,0.11182838570691046,0.7398238789848065,0.7398238789848065,0.9621540021915702,0,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,1,1772791088.6508548,0.9662987530364893,pulse,1,0.8885516972571624,0.07774704184730429,1.3932022500210316e-08,0.0,0.0,0.1114483027428376,0.7774704184730428,0.7774704184730428,0.9621540021915702,0,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,2,1772791088.6554863,0.9564678017331306,pulse,1,0.8865117347833729,0.06995605301773526,1.393202250021029e-08,0.0,0.0,0.11348826521662711,0.6995605301773526,0.6995605301773526,0.9564678017331306,2,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,3,1772791088.661113,0.9473325841085448,pulse,1,0.8826955439900923,0.06463697045834,6.966011250105149e-08,0.0,0.0,0.11730445600990766,0.6463697045834,0.6463697045834,0.9473325841085448,3,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,4,1772791088.6662734,0.9405394594051072,pulse,1,0.8793679133872382,0.06117142062966653,1.253882025018927e-07,0.0,0.0,0.12063208661276184,0.6117142062966653,0.6117142062966653,0.9405394594051072,4,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,5,1772791088.6709,0.9359099087464902,pulse,1,0.8769444689327021,0.058965271853113094,1.6796067500630906e-07,0.0,0.0,0.12305553106729793,0.5896527185311309,0.5896527185311309,0.9359099087464902,5,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,6,1772791088.6772108,0.9328862509892965,pulse,1,0.8753078037841361,0.05757824982763036,1.9737753001430064e-07,0.0,0.0,0.12469219621586392,0.5757824982763036,0.5757824982763036,0.9328862509892965,6,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,7,1772791088.6818578,0.9309556424512412,pulse,1,0.8742432856503954,0.05671214005645822,2.167443875410092e-07,0.0,0.0,0.12575671434960453,0.5671214005645822,0.5671214005645822,0.9309556424512412,7,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,8,1772791088.686483,0.9297389694953228,pulse,1,0.8735651461897588,0.05617359413869635,2.2916686760157667e-07,0.0,0.0,0.12643485381024122,0.5617359413869635,0.5617359413869635,0.9297389694953228,8,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,9,1772791088.6927187,0.9289781773214381,pulse,1,0.8731383803340305,0.05583955996995482,2.370174527752874e-07,0.0,0.0,0.12686161966596948,0.5583955996995482,0.5583955996995482,0.9289781773214381,9,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,10,1772791088.6974072,0.9285046236723168,pulse,1,0.8728717725069952,0.05563260922983337,2.419354882055686e-07,0.0,0.0,0.12712822749300473,0.5563260922983336,0.5563260922983336,0.9285046236723168,10,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,11,1772791088.702039,0.928210713332207,pulse,1,0.8727059469353877,0.05550452139656741,2.45000251871702e-07,0.0,0.0,0.12729405306461233,0.5550452139656741,0.5550452139656741,0.928210713332207,11,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,12,1772791088.7082326,0.9280286931683134,pulse,1,0.8726031636379964,0.055425282626292094,2.469040248605366e-07,0.0,0.0,0.1273968363620036,0.5542528262629209,0.5542528262629209,0.9280286931683134,12,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,13,1772791088.7129061,0.9279157791316128,pulse,1,0.872539254944982,0.05537627610232552,2.4808430528919233e-07,0.0,0.0,0.12746074505501803,0.5537627610232552,0.5537627610232552,0.9279157791316128,13,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,14,1772791088.717627,0.9278461940826178,pulse,1,0.8724999210572562,0.05534602421019576,2.488151658787551e-07,0.0,0.0,0.1275000789427439,0.5534602421019575,0.5534602421019575,0.9278461940826178,14,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,15,1772791088.723884,0.9278028523687546,pulse,1,0.8724753777792359,0.0553272253221186,2.4926740005464247e-07,0.0,0.0,0.12752462222076413,0.553272253221186,0.553272253221186,0.9278028523687546,15,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,16,1772791088.7285361,0.9277762331493611,pulse,1,0.8724602657828501,0.05531571781940962,2.495471014493175e-07,0.0,0.0,0.12753973421714995,0.5531571781940962,0.5531571781940962,0.9277762331493611,16,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,17,1772791088.7331693,0.9277597680142633,pulse,1,0.8724509849391496,0.05530853335506876,2.497200448367345e-07,0.0,0.0,0.12754901506085034,0.5530853335506876,0.5530853335506876,0.9277597680142633,17,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,18,1772791088.7394254,0.9277496454025359,pulse,1,0.8724452573418088,0.05530413823376741,2.4982695968160677e-07,0.0,0.0,0.12755474265819122,0.5530413823376741,0.5530413823376741,0.9277496454025359,18,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,19,1772791088.7440934,0.9277431338786523,pulse,1,0.8724414784144288,0.05530140557117531,2.498930481307894e-07,0.0,0.0,0.12755852158557124,0.5530140557117531,0.5530140557117531,0.9277431338786523,19,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,20,1772791088.7487242,0.9277392403422015,pulse,1,0.8724393294079127,0.05529966100039137,2.4993389740877843e-07,0.0,0.0,0.12756067059208737,0.5529966100039136,0.5529966100039136,0.9277392403422015,20,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,21,1772791088.7549415,1.0108530275667038,pulse,1,0.9230013555045152,0.08785087211408878,7.99948099745385e-07,0.0,0.0,0.07699864449548473,0.8785087211408877,0.8785087211408877,0.9277392403422015,20,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,22,1772791088.7593575,0.912387483720918,pulse,1,0.8513455244175521,0.06104115935526619,7.999480997453844e-07,0.0,0.0,0.14865447558244793,0.6104115935526618,0.6104115935526618,0.912387483720918,22,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
phase2_mixed_angles_T0100ns_sigma0p15_start00,23,1772791088.7654777,0.8634046107678017,pulse,1,0.764309614766941,0.09909199599595164,3.0000049090918086e-06,0.0,0.0,0.23569038523305896,0.9909199599595163,0.9909199599595163,0.8634046107678017,23,83627308.92944135,35688492.54478005,1.0000000000000001e-07,51,2e-09,0.0
